Sample	-247.5	-242.5	-237.5	-232.5	-227.5	-222.5	-217.5	-212.5	-207.5	-202.5	-197.5	-192.5	-187.5	-182.5	-177.5	-172.5	-167.5	-162.5	-157.5	-152.5	-147.5	-142.5	-137.5	-132.5	-127.5	-122.5	-117.5	-112.5	-107.5	-102.5	-97.5	-92.5	-87.5	-82.5	-77.5	-72.5	-67.5	-62.5	-57.5	-52.5	-47.5	-42.5	-37.5	-32.5	-27.5	-22.5	-17.5	-12.5	-7.5	-2.5	2.5	7.5	12.5	17.5	22.5	27.5	32.5	37.5	42.5	47.5	52.5	57.5	62.5	67.5	72.5	77.5	82.5	87.5	92.5	97.5	102.5	107.5	112.5	117.5	122.5	127.5	132.5	137.5	142.5	147.5	152.5	157.5	162.5	167.5	172.5	177.5	182.5	187.5	192.5	197.5	202.5	207.5	212.5	217.5	222.5	227.5	232.5	237.5	242.5	247.5
ES100_SEM19-140_Control-lipid_0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028984247061721955	0.0018444520857459426	0.003425411016385322	0.003688904171491885	0.004479383636811575	0.006060342567450954	0.005533356257237828	0.005533356257237828	0.0056651028347911095	0.011066712514475656	0.10776870043858436	0.13240531044104803	0.15124507103116727	0.19985955814832818	0.25743281253911227	0.3080234983195724	0.39220956137611934	0.4881210698349084	0.6080104554083946	0.7647888826967998	0.9325022759221273	1.1199776557804468	1.2648988910890568	1.5287872859282798	1.7626374610853546	1.923763525433018	2.1616978444942445	2.417813191257824	2.6159600438979598	2.8026449442909596	2.9027723432314536	3.0405792633521864	3.1032906342675486	3.1383352238967213	3.323043925626422	3.272321493268408	3.170613135397275	3.2936644388320406	3.286945363376823	3.2670516301662773	3.249002349041478	3.161786114701205	3.0649523801995433	2.9639027552161763	2.8193767596402264	2.6662872365233135	2.5802567213810206	2.5125389805186336	2.384481307136844	2.3511494230158636	2.256291887177501	2.135348528983588	2.00294321854254	1.9592033547948509	1.8349663321621061	1.7821359545632403	1.711256295839575	1.593870095239601	1.6015113967376913	1.5793779717087402
ES101_SEM19-140_Control-lipid_14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004499856004607853	0.004199865604300662	0.0071997696073725645	0.007799750407986945	0.00824973600844773	0.007049774407218969	0.00764975520783335	0.0091497072093693	0.008549726408754921	0.007799750407986945	0.0152995104156667	0.12389603532686955	0.128545886531631	0.1556950177594317	0.18944393779399057	0.21854300662378806	0.25919170586541235	0.27344124988000384	0.3298394451377556	0.3776879139867524	0.4649851204761447	0.5383327733512527	0.641979456657387	0.7072273687242009	0.843123020063358	0.9965681098204858	1.1059146107324564	1.2593597004895845	1.4056050206393396	1.5726996736104444	1.7178950273591245	1.8495908130939809	2.0679838245176154	2.1684806086205244	2.3087261207641356	2.553518287414803	2.775961169242584	2.7593117020255353	3.101000767975425	3.1626487952385527	3.2781450993568204	3.3615424306422192	3.4578393491408272	3.4189905923010464	3.527887107612556	3.4275403187098012	3.4534894883363734	3.3445929730248634	3.3214937122012094	3.1578489488336374	3.217847028895075	3.1080505423826437	3.006803782278967	2.8350592781031008	2.8266595468944993	2.7188129979840645	2.5958169338581167	2.5593681002207926	2.443121820101757	2.4224224824805605	2.3760739656330996
ES102_SEM19-140_Control-lipid_21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035641305897448085	0.004224154773030884	0.005280193466288605	0.0035641305897448085	0.004356159609688099	0.005280193466288605	0.006732246669517971	0.008448309546061768	0.008844324056033413	0.018216667458695688	0.1397931220199908	0.15154155248248297	0.18454276164678673	0.2801142633866105	0.31430351608082924	0.39931463088807573	0.4836657215120362	0.6101263550296483	0.7286666983478274	0.9343302338597685	1.083759708955736	1.2539139434068864	1.515019510314858	1.6883418608457812	1.9417911472276344	2.1203936912248462	2.315364834967553	2.531852767085386	2.7119073642858273	2.7629932360721696	2.881137564880377	2.998753874341956	3.052215833188128	3.137358952832032	3.221974053129307	3.1623078669602456	3.119934314393279	3.2465269527475487	3.141055088258434	3.186464752068516	3.130626706162514	3.098153516344839	2.890773917956354	2.861468844218452	2.7655013279686567	2.6147518045061173	2.500435615960969	2.482746967848902	2.2625629003046672	2.208836931785181	2.151282823002635	2.021258058895278	1.915126170222877	1.8940053963577226	1.7746730240196	1.7138187943206238	1.663524951554225	1.5853780882531536	1.5523768790888497	1.5447205985627313
ES103_625_Control-lipid_0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012591619773376028	0.0020146591637401645	0.004407066920681609	0.005162564107084171	0.005288480304817931	0.005918061293486733	0.005540312700285452	0.0065476422821555335	0.010325128214168342	0.017502351484992677	0.034249205783582794	0.1619282302856157	0.19882167622160746	0.26883108216157814	0.34765462194291213	0.45518705480754335	0.5996129336081665	0.738498499708504	0.8781395629952442	1.0532889940429047	1.2670946977948296	1.5098611270255196	1.7294589758731973	1.9302953112585448	2.2346347611810433	2.4038661309352176	2.531167406844049	2.7409437922684936	2.8983390394356943	2.961926719291243	3.0379801027224342	3.052838214055018	3.103078776950788	3.0644225042465236	3.1069821790805348	3.0878429170250032	3.1086190896510737	3.0120413659892797	3.021862829412513	2.9184856310730956	2.950342429099737	2.8608160125110333	2.7867772882435826	2.5950069190950655	2.594629170501864	2.411924767590178	2.3203836918377343	2.2371530851357186	2.1530410650495666	2.0180589010789762	1.9807877065497828	1.8971793512545658	1.7681152485774616	1.6992390884170947	1.6032909457439695	1.5760930470334773	1.5177938474827464	1.445517949983568	1.3831894321053566	1.3711014771229155	1.3087729592447042
ES104_625_Control-lipid_14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002530937547850538	0.005188421973093603	0.00531496885048613	0.004429140708738442	0.0058211563600562375	0.007845906398336667	0.00696007825658898	0.007972453275729196	0.012528140861860163	0.022651891053262315	0.0432790320682442	0.16058798741111663	0.20576522264024877	0.28131370844358733	0.3668593975609355	0.5093511815049208	0.6422254027670741	0.8029399370555832	0.9999734251557476	1.1730895534287245	1.4015066671222356	1.6203062181339145	1.8494826130917807	2.0729643985669832	2.2805012774907274	2.4771551249587143	2.6387554873889707	2.768972224225881	2.959045634069456	3.062687526653936	3.044970963818982	3.1158372151587974	3.1086240431474232	3.102043605523012	3.050412479546861	3.0972348241820957	3.0301649791640566	2.950060805774587	2.949301524510232	2.884003335775688	2.788586990221723	2.780487990068601	2.7126588637862064	2.499933562889369	2.5425798605706507	2.3955323890405342	2.242916854905147	2.190146807032463	2.108397524236891	1.9632482558676623	1.9460378805422789	1.8169600656019012	1.6605481251447378	1.6608012188995231	1.6046144053372413	1.5431126229244732	1.4876850906265462	1.4207417924858996	1.3364615721424766	1.301028446472569	1.2691386333696522
ES105_625_Control-lipid_21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002315869107078068	0.003473803660617102	0.0028305066864287498	0.0036024630554547725	0.002315869107078068	0.0036024630554547725	0.003087825476104091	0.0056610133728574995	0.008491520059286248	0.012222642509578694	0.13341979244666424	0.15837971504517231	0.20572637234543503	0.2789335680080695	0.35471395156745744	0.47912758637548475	0.5798678925333807	0.7319432972315071	0.9277628961744416	1.170800493022801	1.458868878064345	1.6563610491401692	1.9212707431109328	2.187724349819748	2.4248436145055745	2.5655969924579862	2.7178010565509503	2.882742400732844	2.949516626653595	3.0273555605303857	3.0090859264634364	3.043309325490257	3.1674656415086084	3.097860908901429	3.064280806848797	3.067754610509414	3.036619036958698	3.002524297326715	2.962768544321875	2.9497739454432703	2.88184178496898	2.793710099505176	2.663378132534616	2.5976331817725664	2.4543066159234015	2.400655648276093	2.2481942653934532	2.187467031030073	2.0934170134037355	2.026514128088147	1.9461020063146033	1.8466482941050837	1.7603178401690072	1.7091114010236144	1.6589342370369229	1.565913494569287	1.5660421539641245	1.4777818091054826	1.4579682623004815	1.4022587443357701
ES10_172_Control-protein_14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012606111947316537	0.004160016942614457	0.0057988114957656075	0.004160016942614457	0.00542062813734611	0.005042444778926614	0.007563667168389922	0.007185483809970425	0.008572156124175246	0.016640067770457827	0.02975042419566703	0.13740662022575026	0.16703098330194413	0.2334651932643023	0.3271286050328641	0.43314600650979623	0.5812678218907655	0.7390963434711686	0.9438196014955892	1.1375755421258442	1.4160445550420666	1.6645110215236756	1.8617966734991793	2.1185831738660172	2.3599902176571286	2.588791149500924	2.7332571924171716	2.900540297958062	2.979076375389844	3.069210075813157	3.121777562633467	3.1234163571866187	3.101103539039868	3.0946744219467366	3.1294672909213306	3.1259375795760818	2.9994982767444966	2.9237355439411243	2.912137920949593	2.9323077000652997	2.8238951373183774	2.7385517594350444	2.6898921673184026	2.547443102313726	2.5158017613259616	2.333517382567764	2.248047943564958	2.14379539776065	2.0653853814483414	1.9572249409403657	1.8528463340165846	1.7990182360015432	1.7153136526713613	1.6326175582969646	1.604001684176556	1.5429881023515442	1.4557538076761138	1.4137754548915498	1.3648637405359614	1.346963061570772	1.2580899723421903
ES11_172_Control-protein_21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013298102227831066	0.007313956225307086	0.008776747470368504	0.010505500759986543	0.00824482338125526	0.008909728492646814	0.0047873168020191835	0.0075799182698637075	0.007313956225307086	0.007446937247585397	0.010638481782264852	0.10545395066670034	0.13151823103324925	0.15252923255322232	0.18178505745445067	0.23045611160831236	0.2988083570593641	0.359580684240552	0.44229488009766127	0.5835207257572272	0.748683155426889	0.9001485398018849	1.1020137316203604	1.3286133935826017	1.5364627314036015	1.809472770140973	1.9983058217761744	2.1928570573693427	2.432621840537137	2.6456574382269906	2.794330221134142	2.969865170541512	2.99047722899465	3.1282455680749797	3.224656809226755	3.3176105437992947	3.2616255334201254	3.2810407626727587	3.2995251247694446	3.2512530136824176	3.2435401143902753	3.2243908471821987	3.12904345420865	2.981434519479725	3.014014869937911	2.7904737714880707	2.6617481419226663	2.584220205934411	2.5465865766296494	2.3755729819797415	2.3352797322294134	2.19697946905997	2.0713124030069667	2.0194498043184255	1.937799456639543	1.8540214126042072	1.8054833394726237	1.720242504192227	1.6291505039315841	1.578617715465826	1.5195741415742559
ES12_209_MG-lipid_0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002356181310769843	0.0073303418557284	0.006021352238634043	0.006021352238634043	0.005366857430086865	0.004319665736411379	0.0048432615832491215	0.007723038740856707	0.008246634587694451	0.009293826281369936	0.1187253582704582	0.1264483970113149	0.1616602177111531	0.18181865781440623	0.26048893380177707	0.32855639389068364	0.412462628346432	0.525428432301675	0.6560655960876918	0.8537230282689398	1.0738950818642106	1.271028918198621	1.5122757046291109	1.7836292522527712	2.065454716813186	2.233267185724683	2.4449308068088405	2.633163513747009	2.8267630781152646	2.9373727007597377	3.1087194416373887	3.1356846277495327	3.116180682454827	3.184771738390571	3.1818919612329633	3.176917800688005	3.1475964332650914	3.18725881866305	3.0970694340452494	3.0731149240524225	2.978344075774791	3.0267766916072825	2.8242759978427854	2.7935147418410677	2.715237162738825	2.5806730301015253	2.487996565211245	2.3656060360129225	2.26874080434794	2.206563797535958	2.1055097990962737	1.9718619591909397	1.9197641724305843	1.8981658437485271	1.8607287406996287	1.7753826176650767	1.6816589610811208	1.587149910726908	1.5731437218239985	1.5010183939220993
