gene,external_gene_name,logFC,AveExpr,t,P.Value,adj.P.Val,B,z.std,entrezgene_description
103815780,NA,-0.5494494104360941,6.06458188403774,-5.194323949256716,1.8255635830644832e-6,0.017480397983127633,4.397082492166677,-4.771833537056929,NA
103818267,SERINC1,0.4187938155963593,7.895507252672698,4.992133881323531,3.056815245803556e-6,0.017480397983127633,3.854586673147721,4.666964899888738,serine incorporator 1
103813189,ALDH1L2,2.483449438664899,-3.476877664131385,4.809810754552875,5.453405543928673e-6,0.018815216894247287,3.359060916952771,4.546543683278686,aldehyde dehydrogenase 1 family member L2
127060986,NA,-0.4603474181547993,7.31088542041899,-4.837082502831111,7.216813049716113e-6,0.018815216894247287,3.2715337023190214,-4.4871917118116,NA
103818075,YPEL1,0.3811204361382199,8.384296674355271,4.724123205313716,9.335584829403209e-6,0.018815216894247287,2.9656776168022674,4.43201655431803,yippee like 1
103818074,MAPK1,0.1857956048186855,6.126077740762339,4.686453491527739,1.1017126693683483e-5,0.018815216894247287,2.8422993406016985,4.396182594403388,mitogen-activated protein kinase 1
103813327,HEBP1,-0.6390053200783998,3.983279167179413,-4.715293113448066,1.1515827425000524e-5,0.018815216894247287,2.9142126192792652,-4.38655836557401,heme binding protein 1
103812931,NA,0.32174869729982003,7.481602765303628,4.641492039352377,1.3675981213984794e-5,0.019551524643043012,2.681492359833408,4.348999839857235,NA
103813537,TMEM60,-0.5587252309124621,0.4410227802815926,-4.466625615659667,2.1128965493526347e-5,0.022136113181979607,2.379341051705018,-4.25261393588964,transmembrane protein 60
103819702,NA,0.4814482663810722,3.366492821855163,4.5099155793626515,2.1137215429474418e-5,0.022136113181979607,2.2927818382710337,4.252526542615517,NA
103820762,RDH14,-0.2870987932849114,3.8590060331163434,-4.535615555809667,2.1290307335995074e-5,0.022136113181979607,2.3318962743500604,-4.250910673546415,retinol dehydrogenase 14
103827219,AQP11,-0.3332715587758779,5.660055817240043,-4.482754108133661,2.873376062570449e-5,0.025564607006723247,2.158768978931131,-4.183276467783082,aquaporin 11
103823683,NA,0.4571550640607347,2.662966608207027,4.444290323029177,2.9058309966547365e-5,0.025564607006723247,2.0689470397312943,4.180723450971692,NA
103821356,HMBOX1,0.4122660677794041,4.166206423373122,4.349381389821365,3.673766670582294e-5,0.030012049579606924,1.8239240832220878,4.127093739621499,homeobox containing 1
108961656,MRPL43,-0.5497745676965129,2.00581465851828,-4.36251706493504,4.129422292449403e-5,0.031485468505829214,1.8217532480731746,-4.100116488235738,mitochondrial ribosomal protein L43
103824736,PSMB4,-0.30791690112640424,5.266953530768501,-4.314784891680007,5.081934945324331e-5,0.03632630623104648,1.658382106513157,-4.0518264820618874,proteasome 20S subunit beta 4
103816308,NA,-0.2429764489113686,4.064231957011052,-4.233024387691114,5.810673974435016e-5,0.039092163673890165,1.456028857602651,-4.0203702743099665,NA
103815819,ASB9,-0.5857903614403699,4.072156684036802,-4.224049516300158,6.579155971563962e-5,0.041803226025987246,1.3760924334801201,-3.9910134099962797,ankyrin repeat and SOCS box containing 9
103812321,NA,0.5859082651632366,2.092073902770998,4.188156974534034,7.283749942593336e-5,0.04384434110181051,1.3337234111242546,3.9668215061586984,NA
103827408,ITM2B,-0.34758928714403403,6.523872267272609,-4.158503077070394,8.950474441340638e-5,0.051183288092806443,1.18592882545071,-3.917411888955869,integral membrane protein 2B
103823329,HSD11B1,1.459900072311588,-3.4459295469160445,4.032700313728101,1.1227709351356614e-4,0.060094437870045515,0.9651530722259407,3.862403124655873,corticosteroid 11-beta-dehydrogenase isozyme 1-like
103824346,MRTO4,-0.346823983592218,2.801058652884788,-4.030924487063143,1.1811184167633214e-4,0.060094437870045515,0.8641198182322638,-3.8500124069781254,"MRT4 homolog, ribosome maturation factor"
103824247,FOXO4,0.27127872684247123,11.450830994981416,4.043037554213213,1.2085092865358458e-4,0.060094437870045515,0.8685202902307374,3.8443935517563452,forkhead box O4
103818740,TUBB1,-0.2866904736503546,8.355138387842246,-4.00630545747423,1.3391323311488557e-4,0.06381523529728943,0.7719807936759588,-3.8191483130399244,tubulin beta 1 class VI
103818289,NA,0.49680807933881077,5.5071932433995086,4.0096174991758105,0.00014155068470803062,0.06475660724022984,0.769518041416366,3.805442871023923,NA
103816717,KATNB1,-0.2834408846625349,6.401006756604828,-3.9472704222370307,1.565096554341318e-4,0.0658387591986894,0.6222834925542688,-3.7805064643118196,katanin regulatory subunit B1
103827129,NA,2.3943149447497873,-0.4633721063531637,3.934028898663766,1.5904583136560214e-4,0.0658387591986894,0.5372682143834462,3.7765027077265496,NA
103824741,NA,-0.446619527425264,3.930988523823419,-3.9692846709890763,1.611860852988811e-4,0.0658387591986894,0.6465914698437913,-3.7731704501509884,NA
103826195,LONRF1,0.21240057691612702,7.074196635741428,3.9534195180639915,1.72160398498684e-4,0.06789649922860168,0.5996001003293703,3.7567120488240446,LON peptidase N-terminal domain and ring finger 1
103818270,DGCR2,0.16201661658342825,7.079725658766782,3.9531965529797994,1.801541572516219e-4,0.06868076988289333,0.590429147148809,3.7453336929979653,DiGeorge syndrome critical region gene 2
103815170,NA,-0.6279712671031854,3.1310094297226154,-3.885151142585677,2.0453481553005514e-4,0.07195357165469173,0.4252393447357994,-3.7133486360879706,NA
103812572,MLNR,-0.4538768856578361,5.175069630802931,-3.9056048234346035,2.0655619611791804e-4,0.07195357165469173,0.4587068956978344,-3.710860153722592,motilin receptor
103821097,NA,-0.32952517844023754,3.9907969684314404,-3.8871838075813696,2.0761282369544698e-4,0.07195357165469173,0.4257357103960846,-3.709568449339549,NA
103821870,TIMM13,-0.32079104348715504,3.718463089527555,-3.8707748516665492,2.1992540094176633e-4,0.07352203410190623,0.37648637547838604,-3.694955384944168,translocase of inner mitochondrial membrane 13
