gene,external_gene_name,logFC,AveExpr,t,P.Value,adj.P.Val,B,z.std,entrezgene_description
103826733,CPT1A,-0.7310196380390335,3.966705885635306,-4.8875468381258695,1.3919391842361525e-5,0.15919608450108877,-1.218447470316672,-4.345128875240321,carnitine palmitoyltransferase 1A
103820463,GRHL1,0.4840978348325575,0.2947954318578823,3.7512609757938042,2.96600995168842e-4,0.9512451587088736,-0.42630653838020294,3.618250718624262,"TATA-box binding protein associated factor, RNA polymerase I subunit B"
103813936,ANKRD22,-1.0514031983336682,0.2872223788456754,-3.6266793696981154,7.724385428035727e-4,0.9512451587088736,-2.1997549210831124,-3.3624866739521235,ankyrin repeat domain 22
103818866,SLC17A9,0.5342174974366101,1.2574717534075788,3.571594650094837,7.908885222996754e-4,0.9512451587088736,-1.9875795123692979,3.355964037893294,solute carrier family 17 member 9
103812672,,-0.9967666975098745,0.4172556923828096,-3.5861797330274126,8.468914259308202e-4,0.9512451587088736,-2.3310807650643954,-3.336996080131298,cathelicidin antimicrobial peptide
103816542,NA,0.3690606436710131,2.118716802985987,3.5261970804546263,9.176291061565513e-4,0.9512451587088736,-1.5589879615198363,3.31463484019489,NA
103813600,NA,-0.8650937778709569,-2.0049467350799506,-3.3910145316592955,0.00100178171336629,0.9512451587088736,-1.2342936909652602,-3.290025871909384,NA
103815179,RAD54L,0.6858903255278311,0.4320554000545777,3.4867794432745005,0.0010643231132753984,0.9512451587088736,-1.7497830337979479,3.272947322695936,RAD54 like
103824113,NA,0.5089443568672064,1.035937010585472,3.494807215189292,0.0010813213565459927,0.9512451587088736,-1.7454661449778741,3.2684660856548584,NA
103817397,FGF1,-1.0783471099549287,-2.2187847505370413,-3.469734144029478,0.0011125711989124823,0.9512451587088736,-1.9061040242020328,-3.260395083026704,fibroblast growth factor 1
103820754,PAXBP1,-0.27590664111359686,6.939998271713143,-3.449910693712489,0.0012818256714052375,0.9512451587088736,-3.2153206343462504,-3.2200179570667964,PAX3 and PAX7 binding protein 1
103819317,NA,-0.7388872990084598,2.5755889307359197,-3.3836716243438576,0.0016781603773365751,0.9512451587088736,-3.8759627915757413,-3.1419685899079273,NA
103818632,OSER1,-0.36874845418447766,7.053712242883769,-3.3338316321664587,0.001778829839066926,0.9512451587088736,-3.1797856022077156,-3.124871108965446,oxidative stress responsive serine rich 1
127060560,NA,0.914516533264023,-1.7372198630953917,3.2789323556761736,0.001920561597380455,0.9512451587088736,-2.5625809369753116,3.1022492764253613,NA
103821869,LMNB2,0.38923144016266464,3.5948271017981828,3.30946150433118,0.001923475655858184,0.9512451587088736,-2.3936695470206977,3.101800458544482,lamin B2
