GO.ID,Term,Annotated,Significant,Expected,weightFisher,p.adj_up
GO:0006955,immune response,464,107,66.24,1.0e-06,0.0118
GO:0007186,G protein-coupled receptor signaling pathway,217,50,30.98,1.6e-05,0.0945
GO:0006508,proteolysis,742,83,105.92,7.7e-05,0.3033
GO:0009617,response to bacterium,159,34,22.7,0.00033,0.9748
GO:0031295,T cell costimulation,9,6,1.28,0.00048,1
GO:0006278,RNA-templated DNA biosynthetic process,79,21,11.28,0.00073,1
GO:0045576,mast cell activation,20,6,2.86,0.00290,1
GO:0002250,adaptive immune response,116,30,16.56,0.00339,1
GO:0070374,positive regulation of ERK1 and ERK2 cascade,58,16,8.28,0.00587,1
GO:0030890,positive regulation of B cell proliferation,21,8,3,0.00607,1
GO:0032743,positive regulation of interleukin-2 production,21,8,3,0.00607,1
GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecules,10,5,1.43,0.00792,1
GO:0032259,methylation,167,26,23.84,0.00906,1
GO:0090502,RNA phosphodiester bond hydrolysis; endonucleolytic,41,12,5.85,0.00983,1
GO:0045582,positive regulation of T cell differentiation,37,14,5.28,0.00987,1
GO:0045060,negative thymic T cell selection,7,4,1,0.01008,1
GO:0048304,positive regulation of isotype switching to IgG isotypes,7,4,1,0.01008,1
GO:2000563,positive regulation of CD4-positive; alpha-beta T cell proliferation,7,4,1,0.01008,1
GO:0048599,oocyte development,9,4,1.28,0.01036,1
GO:0033153,T cell receptor V(D)J recombination,4,3,0.57,0.01037,1
GO:0032825,positive regulation of natural killer cell differentiation,4,3,0.57,0.01037,1
GO:0019367,fatty acid elongation; saturated fatty acid,4,3,0.57,0.01037,1
GO:0042474,middle ear morphogenesis,4,3,0.57,0.01037,1
GO:0060907,positive regulation of macrophage cytokine production,11,5,1.57,0.01284,1
GO:0006805,xenobiotic metabolic process,19,7,2.71,0.01316,1
GO:0015074,DNA integration,33,10,4.71,0.01383,1
GO:0007165,signal transduction,1813,287,258.81,0.01512,1
GO:0075713,establishment of integrated proviral latency,20,7,2.86,0.01684,1
GO:0044826,viral genome integration into host DNA,20,7,2.86,0.01684,1
GO:0031573,mitotic intra-S DNA damage checkpoint signaling,8,4,1.14,0.01791,1
GO:0045618,positive regulation of keratinocyte differentiation,8,4,1.14,0.01791,1
GO:0033077,T cell differentiation in thymus,43,15,6.14,0.01815,1
GO:0035701,hematopoietic stem cell migration,6,4,0.86,0.02030,1
GO:0030201,heparan sulfate proteoglycan metabolic process,22,6,3.14,0.02031,1
GO:0098883,synapse pruning,3,3,0.43,0.02032,1
GO:0042159,lipoprotein catabolic process,11,4,1.57,0.02033,1
GO:0034626,fatty acid elongation; polyunsaturated fatty acid,2,2,0.29,0.02036,1
GO:0006204,IMP catabolic process,2,2,0.29,0.02036,1
GO:0042853,L-alanine catabolic process,2,2,0.29,0.02036,1
GO:0046074,dTMP catabolic process,2,2,0.29,0.02036,1
GO:0014846,esophagus smooth muscle contraction,2,2,0.29,0.02036,1
GO:0060686,negative regulation of prostatic bud formation,2,2,0.29,0.02036,1
GO:0006958,complement activation; classical pathway,2,2,0.29,0.02036,1
GO:0035235,ionotropic glutamate receptor signaling pathway,2,2,0.29,0.02036,1
GO:1905581,positive regulation of low-density lipoprotein particle clearance,2,2,0.29,0.02036,1
GO:1905602,positive regulation of receptor-mediated endocytosis involved in cholesterol transport,2,2,0.29,0.02036,1
GO:1903980,positive regulation of microglial cell activation,2,2,0.29,0.02036,1
GO:0030592,DNA ADP-ribosylation,2,2,0.29,0.02036,1
GO:0032730,positive regulation of interleukin-1 alpha production,2,2,0.29,0.02036,1
GO:2000448,positive regulation of macrophage migration inhibitory factor signaling pathway,2,2,0.29,0.02036,1
