GO.ID,Term,Annotated,Significant,Expected,weightFisher,p.adj_up
GO:0006955,immune response,434,177,124.07,6.2e-09,1e-04
GO:0007186,G protein-coupled receptor signaling pathway,222,92,63.47,3.3e-06,0.0196
GO:0007165,signal transduction,1751,553,500.58,0.00071,1
GO:0031295,T cell costimulation,9,8,2.57,0.00093,1
GO:0007156,homophilic cell adhesion via plasma membrane adhesion molecules,10,8,2.86,0.00111,1
GO:0042632,cholesterol homeostasis,31,17,8.86,0.00188,1
GO:0050732,negative regulation of peptidyl-tyrosine phosphorylation,24,10,6.86,0.00190,1
GO:0042531,positive regulation of tyrosine phosphorylation of STAT protein,13,9,3.72,0.00277,1
GO:2000773,negative regulation of cellular senescence,13,9,3.72,0.00277,1
GO:0030225,macrophage differentiation,18,10,5.15,0.00286,1
GO:2000353,positive regulation of endothelial cell apoptotic process,7,6,2,0.00287,1
GO:0040015,negative regulation of multicellular organism growth,7,6,2,0.00287,1
GO:0045060,negative thymic T cell selection,7,6,2,0.00287,1
GO:0034405,response to fluid shear stress,13,9,3.72,0.00663,1
GO:0034351,negative regulation of glial cell apoptotic process,4,4,1.14,0.00666,1
GO:0034134,toll-like receptor 2 signaling pathway,9,5,2.57,0.00667,1
GO:0001676,long-chain fatty acid metabolic process,21,12,6,0.00864,1
GO:0007218,neuropeptide signaling pathway,6,5,1.72,0.00870,1
GO:0045656,negative regulation of monocyte differentiation,6,5,1.72,0.00870,1
GO:0090026,positive regulation of monocyte chemotaxis,6,5,1.72,0.00870,1
GO:0000413,protein peptidyl-prolyl isomerization,18,10,5.15,0.01471,1
GO:0045600,positive regulation of fat cell differentiation,25,11,7.15,0.01477,1
GO:0006631,fatty acid metabolic process,118,44,33.73,0.01608,1
GO:0090023,positive regulation of neutrophil chemotaxis,11,7,3.14,0.01639,1
GO:0006952,defense response,434,152,124.07,0.01848,1
GO:0030901,midbrain development,10,7,2.86,0.01976,1
GO:0050731,positive regulation of peptidyl-tyrosine phosphorylation,54,25,15.44,0.02074,1
GO:0045582,positive regulation of T cell differentiation,37,20,10.58,0.02294,1
GO:0050688,regulation of defense response to virus,30,14,8.58,0.02322,1
GO:0050869,negative regulation of B cell activation,16,10,4.57,0.02322,1
GO:0045576,mast cell activation,20,10,5.72,0.02326,1
GO:0048304,positive regulation of isotype switching to IgG isotypes,7,5,2,0.02328,1
GO:0002063,chondrocyte development,13,6,3.72,0.02331,1
GO:0048661,positive regulation of smooth muscle cell proliferation,18,7,5.15,0.02334,1
GO:0060394,negative regulation of pathway-restricted SMAD protein phosphorylation,3,3,0.86,0.02334,1
GO:0002906,negative regulation of mature B cell apoptotic process,3,3,0.86,0.02334,1
GO:0060754,positive regulation of mast cell chemotaxis,3,3,0.86,0.02334,1
GO:0001920,negative regulation of receptor recycling,3,3,0.86,0.02334,1
GO:0006154,adenosine catabolic process,3,3,0.86,0.02334,1
GO:0050930,induction of positive chemotaxis,3,3,0.86,0.02334,1
GO:0009437,carnitine metabolic process,8,4,2.29,0.02335,1
GO:0044794,positive regulation by host of viral process,10,4,2.86,0.02338,1
GO:0043303,mast cell degranulation,14,5,4,0.02338,1
GO:0071383,cellular response to steroid hormone stimulus,65,17,18.58,0.02347,1
GO:0007015,actin filament organization,162,47,46.31,0.02355,1
GO:0043542,endothelial cell migration,85,28,24.3,0.02566,1
GO:0060749,mammary gland alveolus development,6,5,1.72,0.02568,1
GO:0009313,oligosaccharide catabolic process,5,4,1.43,0.02571,1
GO:0140289,protein mono-ADP-ribosylation,5,4,1.43,0.02571,1
GO:0050862,positive regulation of T cell receptor signaling pathway,5,4,1.43,0.02571,1
