GO.ID,Term,Annotated,Significant,Expected,weightFisher,p.adj_down
GO:0006412,translation,370,71,36.04,2.1e-19,0
GO:0006278,RNA-templated DNA biosynthetic process,79,16,7.7,9.4e-06,0.0555
GO:0090502,RNA phosphodiester bond hydrolysis; endonucleolytic,41,12,3.99,0.00037,1
GO:0006310,DNA recombination,160,19,15.59,0.00050,1
GO:0006955,immune response,464,43,45.2,0.00063,1
GO:0071805,potassium ion transmembrane transport,41,10,3.99,0.00065,1
GO:0042274,ribosomal small subunit biogenesis,24,7,2.34,0.00078,1
GO:0007186,G protein-coupled receptor signaling pathway,217,33,21.14,0.00202,1
GO:0015074,DNA integration,33,9,3.21,0.00338,1
GO:0010842,retina layer formation,4,3,0.39,0.00342,1
GO:0045039,protein insertion into mitochondrial inner membrane,4,3,0.39,0.00342,1
GO:0050908,detection of light stimulus involved in visual perception,4,3,0.39,0.00342,1
GO:0051930,regulation of sensory perception of pain,4,3,0.39,0.00342,1
GO:0007224,smoothened signaling pathway,57,12,5.55,0.00409,1
GO:0031295,T cell costimulation,9,5,0.88,0.00451,1
GO:0033617,mitochondrial cytochrome c oxidase assembly,8,4,0.78,0.00454,1
GO:0001682,tRNA 5'-leader removal,8,4,0.78,0.00454,1
GO:0032753,positive regulation of interleukin-4 production,13,5,1.27,0.00572,1
GO:0036158,outer dynein arm assembly,5,3,0.49,0.00792,1
GO:0006508,proteolysis,742,56,72.28,0.00918,1
GO:0046718,viral entry into host cell,50,10,4.87,0.00922,1
GO:0042167,heme catabolic process,2,2,0.19,0.00948,1
GO:0042853,L-alanine catabolic process,2,2,0.19,0.00948,1
GO:0006788,heme oxidation,2,2,0.19,0.00948,1
GO:0006601,creatine biosynthetic process,2,2,0.19,0.00948,1
GO:0009253,peptidoglycan catabolic process,2,2,0.19,0.00948,1
GO:0044826,viral genome integration into host DNA,20,6,1.95,0.00983,1
GO:0075713,establishment of integrated proviral latency,20,6,1.95,0.00983,1
GO:0006364,rRNA processing,84,15,8.18,0.01007,1
GO:0007218,neuropeptide signaling pathway,6,3,0.58,0.01470,1
GO:0060307,regulation of ventricular cardiac muscle cell membrane repolarization,6,3,0.58,0.01470,1
GO:0042273,ribosomal large subunit biogenesis,29,9,2.83,0.01492,1
GO:0030514,negative regulation of BMP signaling pathway,22,6,2.14,0.01600,1
GO:0035725,sodium ion transmembrane transport,28,7,2.73,0.01675,1
GO:0006334,nucleosome assembly,44,9,4.29,0.02369,1
GO:0045060,negative thymic T cell selection,7,3,0.68,0.02388,1
GO:0002181,cytoplasmic translation,42,9,4.09,0.02422,1
GO:0006450,regulation of translational fidelity,4,3,0.39,0.02652,1
GO:0007274,neuromuscular synaptic transmission,4,3,0.39,0.02652,1
GO:0035701,hematopoietic stem cell migration,6,3,0.58,0.02654,1
GO:0030036,actin cytoskeleton organization,274,27,26.69,0.02659,1
GO:1990379,lipid transport across blood-brain barrier,3,2,0.29,0.02659,1
GO:0044597,daunorubicin metabolic process,3,2,0.29,0.02659,1
GO:0044598,doxorubicin metabolic process,3,2,0.29,0.02659,1
GO:0060059,embryonic retina morphogenesis in camera-type eye,3,2,0.29,0.02659,1
GO:0061644,protein localization to CENP-A containing chromatin,3,2,0.29,0.02659,1
GO:0001920,negative regulation of receptor recycling,3,2,0.29,0.02659,1
GO:0035616,histone H2B conserved C-terminal lysine deubiquitination,3,2,0.29,0.02659,1
GO:0000027,ribosomal large subunit assembly,13,4,1.27,0.03123,1
GO:0019827,stem cell population maintenance,68,10,6.62,0.03144,1
